mean,std,episode,x
0.031, 0.784, 492, 
0.029, 0.852, 493, 
0.055, 1.641, 494, 
0.059, 1.463, 495, 
0.058, 1.358, 496, 
0.049, 1.781, 497, 
0.039, 1.363, 498, 
0.064, 2.363, 499, 
0.054, 1.555, 500, 
0.030, 1.318, 501, 
0.073, 1.229, 502, 
0.029, 1.143, 503, 
0.071, 1.270, 504, 
0.044, 1.004, 505, 
0.041, 1.582, 506, 
0.020, 1.973, 507, 
0.062, 1.277, 508, 
0.047, 1.745, 509, 
0.071, 1.437, 510, 
0.043, 1.340, 511, 
0.065, 1.013, 512, 
0.077, 2.105, 513, 
0.045, 1.583, 514, 
0.050, 1.745, 515, 
0.029, 1.592, 516, 
0.053, 1.826, 517, 
0.029, 1.629, 518, 
0.033, 1.452, 519, 
0.048, 1.871, 520, 
0.059, 1.853, 521, 
0.057, 1.644, 522, 
0.055, 1.830, 523, 
0.029, 1.170, 524, 
0.030, 1.144, 525, 
0.049, 1.373, 526, 
0.009, 2.950, 527, 
0.028, 1.283, 528, 
0.013, 1.108, 529, 
0.089, 1.910, 530, 
0.046, 1.560, 531, 
0.029, 0.853, 532, 
0.024, 1.844, 533, 
0.066, 1.703, 534, 
0.038, 1.282, 535, 
0.029, 2.003, 536, 
0.038, 1.284, 537, 
0.035, 1.581, 538, 
0.108, 1.742, 539, 
0.058, 1.299, 540, 
0.049, 1.442, 541, 
0.052, 1.399, 542, 
0.022, 1.067, 543, 
0.045, 1.723, 544, 
0.073, 1.496, 545, 
0.081, 2.072, 546, 
0.078, 1.417, 547, 
0.038, 2.003, 548, 
0.075, 1.413, 549, 
0.038, 0.933, 550, 
0.059, 2.508, 551, 
0.049, 2.128, 552, 
0.054, 1.339, 553, 
0.071, 1.498, 554, 
-0.001, 2.360, 555, 
0.032, 1.046, 556, 
0.036, 1.252, 557, 
0.035, 0.995, 558, 
0.073, 1.851, 559, 
0.049, 1.084, 560, 
0.049, 0.788, 561, 
0.050, 1.702, 562, 
0.114, 1.611, 563, 
0.054, 1.955, 564, 
0.059, 1.710, 565, 
0.036, 0.824, 566, 
0.042, 1.334, 567, 
0.043, 1.718, 568, 
0.045, 1.222, 569, 
0.052, 1.706, 570, 
0.053, 1.603, 571, 
0.025, 0.969, 572, 
0.001, 1.901, 573, 
0.041, 1.817, 574, 
0.055, 1.677, 575, 
0.045, 1.111, 576, 
0.056, 1.771, 577, 
0.085, 1.217, 578, 
0.045, 1.761, 579, 
0.047, 1.687, 580, 
0.043, 1.720, 581, 
0.040, 1.119, 582, 
0.083, 1.785, 583, 
0.077, 1.503, 584, 
0.064, 1.432, 585, 
0.083, 1.747, 586, 
0.064, 1.536, 587, 
0.039, 1.396, 588, 
0.037, 1.219, 589, 
0.077, 1.329, 590, 
0.029, 1.085, 591, 
0.028, 0.922, 592, 
0.010, 1.189, 593, 
0.023, 0.782, 594, 
0.056, 1.104, 595, 
0.056, 1.374, 596, 
0.057, 1.192, 597, 
0.011, 1.883, 598, 
0.038, 1.232, 599, 
0.054, 1.486, 600, 
0.081, 1.201, 601, 
0.038, 0.903, 602, 
0.047, 1.251, 603, 
0.088, 1.776, 604, 
0.054, 1.226, 605, 
0.044, 1.852, 606, 
0.065, 1.206, 607, 
0.043, 1.377, 608, 
0.025, 1.565, 609, 
0.027, 1.298, 610, 
0.019, 0.896, 611, 
0.051, 1.871, 612, 
0.049, 1.325, 613, 
0.041, 1.672, 614, 
0.062, 2.147, 615, 
0.048, 1.755, 616, 
0.040, 1.242, 617, 
0.052, 1.052, 618, 
0.028, 1.589, 619, 
0.045, 1.189, 620, 
0.067, 1.549, 621, 
0.053, 1.672, 622, 
0.041, 1.361, 623, 
0.054, 1.378, 624, 
0.034, 0.750, 625, 
0.039, 1.247, 626, 
0.069, 2.461, 627, 
0.045, 1.033, 628, 
0.062, 1.346, 629, 
0.012, 1.033, 630, 
0.022, 1.087, 631, 
0.019, 1.290, 632, 
0.056, 1.941, 633, 
0.061, 1.079, 634, 
0.071, 1.792, 635, 
0.032, 1.332, 636, 
0.038, 1.611, 637, 
0.055, 1.546, 638, 
0.073, 1.811, 639, 
0.065, 1.613, 640, 
0.056, 2.401, 641, 
0.053, 1.390, 642, 
0.041, 1.550, 643, 
0.043, 1.595, 644, 
0.046, 1.621, 645, 
0.039, 0.991, 646, 
0.041, 2.000, 647, 
0.045, 1.865, 648, 
0.062, 1.373, 649, 
0.056, 1.166, 650, 
0.076, 1.479, 651, 
0.086, 1.850, 652, 
0.098, 1.755, 653, 
0.055, 2.097, 654, 
0.034, 0.753, 655, 
0.070, 1.534, 656, 
0.043, 0.806, 657, 
0.079, 2.162, 658, 
0.012, 1.364, 659, 
0.035, 1.615, 660, 
0.033, 0.980, 661, 
0.059, 1.199, 662, 
0.053, 1.852, 663, 
0.061, 1.831, 664, 
0.043, 1.409, 665, 
0.021, 1.292, 666, 
0.064, 2.579, 667, 
0.052, 1.238, 668, 
0.043, 1.356, 669, 
0.046, 1.687, 670, 
0.037, 1.325, 671, 
0.048, 1.902, 672, 
0.049, 0.955, 673, 
0.068, 1.434, 674, 
0.061, 1.438, 675, 
0.077, 1.245, 676, 
0.098, 1.547, 677, 
0.017, 1.396, 678, 
0.030, 1.129, 679, 
0.039, 1.698, 680, 
0.024, 1.114, 681, 
0.042, 2.489, 682, 
0.011, 1.086, 683, 
0.072, 1.225, 684, 
0.076, 1.250, 685, 
0.046, 1.039, 686, 
0.078, 1.377, 687, 
0.079, 1.437, 688, 
0.024, 1.909, 689, 
0.091, 1.720, 690, 
0.051, 1.381, 691, 
0.046, 0.907, 692, 
0.055, 1.325, 693, 
0.012, 1.365, 694, 
0.044, 1.999, 695, 
0.036, 1.011, 696, 
0.042, 1.083, 697, 
0.040, 1.160, 698, 
0.005, 1.994, 699, 
0.070, 1.814, 700, 
0.056, 1.927, 701, 
0.057, 2.569, 702, 
0.060, 1.304, 703, 
0.029, 1.627, 704, 
0.062, 1.337, 705, 
0.070, 1.325, 706, 
0.064, 1.322, 707, 
0.045, 1.079, 708, 
0.046, 1.747, 709, 
0.065, 1.665, 710, 
0.070, 1.652, 711, 
0.036, 1.132, 712, 
0.040, 1.556, 713, 
0.026, 1.423, 714, 
0.071, 2.224, 715, 
0.077, 1.381, 716, 
0.030, 0.963, 717, 
0.048, 1.214, 718, 
0.037, 1.367, 719, 
0.037, 0.990, 720, 
0.038, 1.736, 721, 
0.050, 1.376, 722, 
0.040, 1.349, 723, 
0.037, 1.552, 724, 
0.019, 2.370, 725, 
0.041, 1.324, 726, 
0.014, 1.909, 727, 
0.032, 1.747, 728, 
0.090, 2.305, 729, 
0.101, 1.769, 730, 
0.037, 0.938, 731, 
0.050, 1.432, 732, 
0.055, 1.978, 733, 
0.058, 1.269, 734, 
0.032, 1.265, 735, 
0.037, 1.196, 736, 
0.081, 1.454, 737, 
0.041, 1.642, 738, 
0.051, 1.348, 739, 
0.082, 1.591, 740, 
0.066, 1.246, 741, 
0.039, 1.746, 742, 
0.073, 1.496, 743, 
0.054, 1.407, 744, 
0.086, 2.302, 745, 
0.045, 0.809, 746, 
0.032, 0.986, 747, 
0.070, 2.117, 748, 
0.052, 2.475, 749, 
0.079, 2.106, 750, 
0.055, 1.766, 751, 
0.077, 1.559, 752, 
0.065, 1.327, 753, 
0.047, 2.513, 754, 
0.079, 1.390, 755, 
0.049, 1.390, 756, 
0.036, 0.749, 757, 
0.055, 1.144, 758, 
0.051, 1.361, 759, 
-0.012, 2.328, 760, 
0.049, 1.510, 761, 
0.054, 1.683, 762, 
0.059, 1.538, 763, 
0.025, 1.736, 764, 
0.059, 1.426, 765, 
0.047, 1.402, 766, 
0.069, 1.712, 767, 
0.070, 2.254, 768, 
0.018, 1.220, 769, 
0.044, 0.807, 770, 
0.070, 1.405, 771, 
0.083, 1.526, 772, 
0.051, 1.592, 773, 
0.054, 1.500, 774, 
0.065, 1.902, 775, 
0.023, 1.098, 776, 
0.048, 1.143, 777, 
0.031, 1.571, 778, 
0.036, 1.297, 779, 
0.102, 1.704, 780, 
0.074, 1.501, 781, 
0.050, 1.188, 782, 
0.047, 1.682, 783, 
0.049, 0.874, 784, 
0.090, 1.316, 785, 
0.084, 1.754, 786, 
0.049, 1.310, 787, 
0.073, 1.494, 788, 
0.044, 1.479, 789, 
0.046, 0.780, 790, 
0.030, 0.954, 791, 
0.053, 1.953, 792, 
0.041, 0.889, 793, 
0.084, 2.232, 794, 
0.053, 1.014, 795, 
0.039, 0.949, 796, 
0.043, 1.028, 797, 
0.038, 1.505, 798, 
0.051, 1.365, 799, 
0.068, 1.754, 800, 
0.026, 1.335, 801, 
0.048, 2.099, 802, 
0.083, 1.168, 803, 
0.053, 1.823, 804, 
0.072, 1.392, 805, 
0.007, 1.006, 806, 
0.064, 1.057, 807, 
0.022, 1.257, 808, 
0.107, 1.662, 809, 
0.058, 1.110, 810, 
0.059, 1.155, 811, 
0.058, 1.661, 812, 
0.057, 1.406, 813, 
0.021, 1.593, 814, 
0.061, 2.641, 815, 
0.063, 2.450, 816, 
0.076, 1.340, 817, 
0.047, 2.505, 818, 
0.040, 0.967, 819, 
0.058, 1.360, 820, 
0.074, 1.822, 821, 
0.047, 1.138, 822, 
