mean,std,episode,x
0.078, 1.566, 396, 
0.063, 1.711, 397, 
0.035, 0.917, 398, 
0.041, 1.327, 399, 
0.047, 1.194, 400, 
0.023, 0.889, 401, 
0.025, 1.073, 402, 
0.052, 1.054, 403, 
0.024, 0.843, 404, 
0.027, 1.504, 405, 
0.031, 0.981, 406, 
0.006, 0.973, 407, 
0.039, 0.914, 408, 
0.062, 1.972, 409, 
0.031, 0.926, 410, 
0.053, 1.209, 411, 
0.015, 1.125, 412, 
0.037, 0.995, 413, 
0.062, 1.388, 414, 
0.034, 1.150, 415, 
0.022, 0.913, 416, 
0.050, 1.420, 417, 
0.028, 1.657, 418, 
0.024, 1.188, 419, 
0.058, 1.490, 420, 
0.035, 1.636, 421, 
0.040, 1.335, 422, 
0.064, 1.687, 423, 
0.053, 1.232, 424, 
0.032, 1.460, 425, 
0.059, 1.204, 426, 
0.016, 1.958, 427, 
0.040, 1.378, 428, 
0.061, 2.761, 429, 
0.043, 0.980, 430, 
0.055, 1.341, 431, 
0.037, 1.132, 432, 
-0.006, 2.045, 433, 
0.053, 1.237, 434, 
0.079, 1.772, 435, 
0.038, 1.184, 436, 
0.041, 1.110, 437, 
0.041, 1.467, 438, 
0.048, 1.159, 439, 
0.049, 1.465, 440, 
0.050, 1.679, 441, 
0.012, 0.966, 442, 
0.032, 1.546, 443, 
0.016, 0.785, 444, 
0.084, 1.478, 445, 
0.040, 0.979, 446, 
0.044, 1.397, 447, 
0.061, 1.494, 448, 
0.066, 1.019, 449, 
0.024, 0.914, 450, 
0.039, 1.287, 451, 
0.041, 1.110, 452, 
0.042, 0.885, 453, 
0.021, 1.364, 454, 
0.059, 1.032, 455, 
0.028, 0.806, 456, 
0.062, 1.178, 457, 
0.055, 1.649, 458, 
0.056, 0.849, 459, 
0.017, 1.877, 460, 
0.045, 1.514, 461, 
0.061, 1.118, 462, 
0.046, 1.573, 463, 
0.042, 0.964, 464, 
0.030, 0.979, 465, 
0.028, 0.903, 466, 
0.025, 1.067, 467, 
0.055, 0.958, 468, 
0.042, 1.055, 469, 
0.010, 0.929, 470, 
0.020, 0.914, 471, 
0.038, 1.046, 472, 
0.034, 1.198, 473, 
0.046, 0.840, 474, 
0.033, 0.898, 475, 
0.041, 0.900, 476, 
0.022, 0.756, 477, 
0.029, 1.685, 478, 
0.069, 1.260, 479, 
0.049, 0.967, 480, 
0.039, 1.821, 481, 
0.024, 1.017, 482, 
0.080, 1.587, 483, 
0.045, 0.987, 484, 
0.049, 1.042, 485, 
0.020, 0.720, 486, 
0.049, 1.195, 487, 
0.061, 0.985, 488, 
0.043, 1.009, 489, 
0.054, 0.976, 490, 
0.074, 1.611, 491, 
0.064, 1.045, 492, 
0.061, 2.304, 493, 
