mean,std,episode,x
0.027, 0.458, 681, 
0.019, 0.471, 682, 
0.009, 0.226, 683, 
0.008, 0.447, 684, 
0.017, 0.649, 685, 
0.014, 0.401, 686, 
0.010, 0.238, 687, 
0.032, 0.413, 688, 
0.019, 0.425, 689, 
0.019, 0.539, 690, 
0.020, 0.467, 691, 
0.024, 0.454, 692, 
0.012, 0.645, 693, 
0.014, 0.531, 694, 
0.016, 0.453, 695, 
0.028, 0.405, 696, 
0.012, 0.290, 697, 
0.011, 0.364, 698, 
0.010, 0.447, 699, 
0.016, 0.552, 700, 
0.009, 0.332, 701, 
0.015, 0.451, 702, 
0.011, 0.244, 703, 
0.015, 0.390, 704, 
0.014, 0.324, 705, 
0.008, 0.416, 706, 
0.010, 0.367, 707, 
0.012, 0.390, 708, 
0.012, 0.405, 709, 
0.002, 0.320, 710, 
0.012, 0.336, 711, 
0.019, 0.452, 712, 
0.011, 0.256, 713, 
0.014, 0.421, 714, 
0.005, 0.317, 715, 
0.017, 0.358, 716, 
0.020, 0.346, 717, 
0.015, 0.384, 718, 
0.025, 0.463, 719, 
0.001, 0.399, 720, 
0.018, 0.452, 721, 
0.014, 0.422, 722, 
0.008, 0.379, 723, 
0.008, 0.290, 724, 
0.021, 0.290, 725, 
0.012, 0.335, 726, 
0.018, 0.647, 727, 
0.012, 0.468, 728, 
0.020, 0.536, 729, 
0.027, 0.426, 730, 
0.016, 0.336, 731, 
0.001, 0.399, 732, 
0.020, 0.927, 733, 
0.016, 0.324, 734, 
0.021, 0.403, 735, 
0.014, 0.405, 736, 
0.018, 0.458, 737, 
0.012, 0.574, 738, 
0.012, 0.287, 739, 
0.020, 0.760, 740, 
0.029, 0.681, 741, 
0.016, 0.345, 742, 
0.016, 0.493, 743, 
0.012, 0.267, 744, 
0.010, 0.315, 745, 
0.012, 0.340, 746, 
0.036, 0.488, 747, 
0.003, 0.801, 748, 
0.014, 0.335, 749, 
0.011, 0.447, 750, 
0.015, 0.531, 751, 
0.014, 0.584, 752, 
0.017, 0.512, 753, 
0.011, 0.502, 754, 
0.027, 0.488, 755, 
0.013, 0.359, 756, 
0.016, 0.439, 757, 
0.013, 0.346, 758, 
0.010, 0.490, 759, 
0.017, 0.392, 760, 
0.025, 0.540, 761, 
0.020, 0.292, 762, 
0.006, 0.315, 763, 
0.011, 0.369, 764, 
0.019, 0.654, 765, 
-0.002, 0.422, 766, 
0.009, 0.344, 767, 
0.009, 0.472, 768, 
0.018, 0.392, 769, 
0.007, 0.329, 770, 
0.030, 0.512, 771, 
0.007, 0.392, 772, 
0.022, 0.391, 773, 
0.023, 0.366, 774, 
0.012, 0.588, 775, 
0.009, 0.344, 776, 
0.013, 0.454, 777, 
0.004, 0.313, 778, 
0.017, 0.496, 779, 
0.007, 0.763, 780, 
0.004, 0.553, 781, 
0.018, 0.324, 782, 
0.009, 0.333, 783, 
0.014, 0.365, 784, 
0.015, 0.534, 785, 
0.024, 0.490, 786, 
0.028, 0.503, 787, 
0.024, 0.431, 788, 
0.016, 0.617, 789, 
0.015, 0.392, 790, 
0.013, 0.233, 791, 
0.023, 0.527, 792, 
