mean,std,episode,x
0.023, 0.769, 366, 
0.021, 0.807, 367, 
0.041, 0.922, 368, 
0.040, 0.807, 369, 
0.031, 1.041, 370, 
0.034, 0.581, 371, 
0.011, 0.929, 372, 
0.024, 0.914, 373, 
0.011, 0.537, 374, 
0.024, 0.553, 375, 
0.040, 0.691, 376, 
0.023, 0.918, 377, 
0.036, 0.730, 378, 
0.023, 0.774, 379, 
0.022, 0.628, 380, 
0.030, 0.983, 381, 
0.027, 0.781, 382, 
0.022, 0.749, 383, 
0.028, 0.616, 384, 
0.007, 0.623, 385, 
0.017, 0.806, 386, 
0.040, 0.810, 387, 
0.027, 0.923, 388, 
0.039, 1.189, 389, 
0.045, 0.800, 390, 
0.039, 0.709, 391, 
0.011, 0.626, 392, 
0.034, 0.583, 393, 
0.027, 1.060, 394, 
0.023, 0.730, 395, 
0.025, 0.772, 396, 
0.027, 0.626, 397, 
0.014, 1.007, 398, 
0.037, 0.897, 399, 
0.026, 0.573, 400, 
0.023, 1.045, 401, 
0.021, 0.838, 402, 
0.021, 0.582, 403, 
0.015, 0.684, 404, 
0.025, 0.698, 405, 
0.015, 1.009, 406, 
0.035, 0.592, 407, 
0.034, 0.945, 408, 
0.031, 0.946, 409, 
0.030, 0.997, 410, 
0.031, 0.886, 411, 
0.021, 1.020, 412, 
0.064, 1.002, 413, 
0.027, 1.244, 414, 
0.033, 0.995, 415, 
0.036, 0.847, 416, 
0.040, 0.875, 417, 
0.014, 0.584, 418, 
0.030, 0.939, 419, 
0.020, 0.840, 420, 
0.043, 1.005, 421, 
0.022, 0.753, 422, 
0.022, 0.649, 423, 
0.024, 0.627, 424, 
0.018, 0.999, 425, 
0.042, 0.821, 426, 
0.025, 0.904, 427, 
0.024, 0.638, 428, 
0.031, 0.838, 429, 
0.018, 0.469, 430, 
0.025, 0.766, 431, 
0.060, 1.532, 432, 
0.017, 0.740, 433, 
0.029, 0.785, 434, 
0.029, 0.893, 435, 
0.016, 0.511, 436, 
0.026, 0.791, 437, 
0.024, 0.647, 438, 
0.011, 0.664, 439, 
0.020, 0.791, 440, 
0.019, 1.023, 441, 
0.038, 0.742, 442, 
0.018, 0.756, 443, 
0.010, 1.060, 444, 
0.021, 0.582, 445, 
0.023, 0.788, 446, 
0.043, 0.819, 447, 
0.012, 1.060, 448, 
0.025, 1.007, 449, 
0.054, 1.093, 450, 
0.031, 1.432, 451, 
0.010, 0.835, 452, 
0.027, 0.681, 453, 
0.029, 0.820, 454, 
0.037, 0.973, 455, 
0.020, 1.368, 456, 
0.017, 0.444, 457, 
0.021, 0.650, 458, 
0.018, 0.470, 459, 
0.014, 0.686, 460, 
0.022, 0.753, 461, 
0.023, 0.810, 462, 
0.033, 0.876, 463, 
0.017, 0.469, 464, 
0.038, 0.741, 465, 
0.037, 0.842, 466, 
0.023, 1.378, 467, 
0.012, 1.000, 468, 
0.014, 1.154, 469, 
-0.000, 1.376, 470, 
0.042, 1.005, 471, 
0.029, 0.691, 472, 
0.021, 0.537, 473, 
0.042, 0.818, 474, 
0.020, 1.000, 475, 
0.066, 1.430, 476, 
0.022, 0.640, 477, 
0.035, 0.976, 478, 
0.038, 0.759, 479, 
0.017, 0.653, 480, 
0.029, 1.174, 481, 
0.030, 0.826, 482, 
0.033, 0.852, 483, 
0.017, 0.625, 484, 
-0.003, 1.683, 485, 
0.048, 0.966, 486, 
0.018, 0.998, 487, 
0.040, 1.218, 488, 
0.020, 0.759, 489, 
0.023, 1.071, 490, 
0.022, 0.562, 491, 
0.023, 0.650, 492, 
0.022, 0.779, 493, 
0.053, 0.911, 494, 
0.013, 0.946, 495, 
0.064, 1.003, 496, 
0.038, 0.913, 497, 
0.042, 1.579, 498, 
0.034, 0.594, 499, 
0.031, 0.954, 500, 
0.020, 1.023, 501, 
0.029, 0.856, 502, 
0.030, 0.668, 503, 
0.035, 0.732, 504, 
0.043, 1.006, 505, 
0.018, 0.451, 506, 
0.019, 1.117, 507, 
0.025, 0.644, 508, 
0.028, 0.855, 509, 
0.036, 1.353, 510, 
0.015, 1.103, 511, 
0.035, 0.714, 512, 
0.022, 0.732, 513, 
0.010, 0.717, 514, 
0.034, 0.719, 515, 
0.016, 0.899, 516, 
0.040, 1.260, 517, 
0.020, 0.791, 518, 
0.039, 1.052, 519, 
0.016, 0.655, 520, 
0.013, 1.058, 521, 
