mean,std,episode,x
0.086, 1.259, 661, 
0.045, 2.373, 662, 
0.027, 1.121, 663, 
0.044, 1.861, 664, 
-0.005, 1.886, 665, 
0.049, 1.236, 666, 
0.049, 0.959, 667, 
0.037, 0.811, 668, 
0.053, 1.273, 669, 
0.030, 0.948, 670, 
0.011, 1.920, 671, 
0.050, 0.848, 672, 
0.041, 1.049, 673, 
0.051, 1.289, 674, 
0.034, 1.007, 675, 
0.069, 1.300, 676, 
0.044, 0.912, 677, 
0.053, 1.226, 678, 
0.021, 1.222, 679, 
0.053, 1.655, 680, 
0.020, 1.634, 681, 
0.052, 1.093, 682, 
0.022, 0.955, 683, 
0.028, 1.067, 684, 
0.035, 1.322, 685, 
0.076, 1.578, 686, 
0.048, 1.071, 687, 
0.020, 1.082, 688, 
0.042, 0.959, 689, 
0.035, 1.197, 690, 
0.073, 1.499, 691, 
0.041, 2.972, 692, 
0.030, 0.948, 693, 
0.046, 1.545, 694, 
0.031, 1.200, 695, 
0.042, 1.453, 696, 
0.047, 1.084, 697, 
0.072, 1.197, 698, 
0.066, 0.924, 699, 
0.047, 1.008, 700, 
0.050, 1.134, 701, 
0.041, 1.071, 702, 
0.050, 1.664, 703, 
0.053, 1.241, 704, 
0.077, 1.681, 705, 
0.042, 1.330, 706, 
0.074, 1.466, 707, 
0.034, 0.782, 708, 
0.044, 2.259, 709, 
0.033, 1.288, 710, 
0.038, 0.780, 711, 
0.061, 1.631, 712, 
0.049, 1.533, 713, 
0.071, 1.385, 714, 
0.047, 1.244, 715, 
0.038, 0.977, 716, 
0.022, 1.319, 717, 
0.034, 0.806, 718, 
0.054, 1.301, 719, 
0.038, 0.962, 720, 
0.100, 2.333, 721, 
0.077, 2.233, 722, 
0.046, 1.533, 723, 
0.020, 1.020, 724, 
0.027, 1.100, 725, 
0.028, 1.074, 726, 
0.011, 1.393, 727, 
0.056, 1.661, 728, 
0.060, 1.107, 729, 
0.019, 1.346, 730, 
0.057, 1.729, 731, 
0.025, 2.468, 732, 
0.020, 1.078, 733, 
0.041, 1.640, 734, 
0.067, 1.785, 735, 
0.064, 0.951, 736, 
0.023, 1.671, 737, 
0.021, 1.666, 738, 
0.067, 1.698, 739, 
0.028, 1.093, 740, 
0.125, 1.530, 741, 
0.061, 1.419, 742, 
0.050, 1.475, 743, 
0.036, 1.395, 744, 
0.054, 2.426, 745, 
0.019, 0.848, 746, 
0.058, 1.751, 747, 
0.072, 1.561, 748, 
0.027, 1.888, 749, 
0.062, 1.494, 750, 
-0.017, 2.196, 751, 
0.016, 1.293, 752, 
0.043, 0.968, 753, 
0.073, 1.217, 754, 
0.024, 1.097, 755, 
0.068, 1.585, 756, 
0.014, 1.084, 757, 
0.036, 0.987, 758, 
0.024, 1.295, 759, 
0.070, 1.484, 760, 
0.037, 1.411, 761, 
0.022, 1.074, 762, 
0.056, 1.450, 763, 
0.041, 1.595, 764, 
0.026, 1.278, 765, 
0.050, 1.134, 766, 
0.038, 1.719, 767, 
0.062, 1.799, 768, 
0.036, 1.128, 769, 
0.042, 1.319, 770, 
0.052, 1.965, 771, 
0.049, 0.959, 772, 
0.064, 1.779, 773, 
0.094, 1.848, 774, 
0.059, 1.623, 775, 
0.043, 1.107, 776, 
0.006, 1.958, 777, 
0.050, 1.290, 778, 
0.057, 1.451, 779, 
0.020, 1.084, 780, 
0.018, 0.865, 781, 
0.045, 1.104, 782, 
0.068, 2.109, 783, 
0.040, 1.151, 784, 
0.048, 0.795, 785, 
0.048, 1.339, 786, 
0.065, 1.405, 787, 
0.014, 1.214, 788, 
0.051, 1.852, 789, 
0.053, 1.401, 790, 
0.060, 1.496, 791, 
0.086, 1.971, 792, 
0.029, 0.776, 793, 
0.050, 1.738, 794, 
0.053, 1.727, 795, 
0.075, 2.087, 796, 
0.039, 0.970, 797, 
0.046, 1.735, 798, 
0.039, 2.478, 799, 
0.051, 2.215, 800, 
0.021, 2.989, 801, 
0.014, 1.956, 802, 
0.061, 1.443, 803, 
0.048, 1.103, 804, 
0.066, 1.396, 805, 
0.073, 1.235, 806, 
0.068, 1.692, 807, 
0.054, 1.107, 808, 
0.027, 1.267, 809, 
0.023, 0.919, 810, 
0.042, 0.804, 811, 
0.056, 1.959, 812, 
0.040, 1.986, 813, 
0.026, 0.882, 814, 
0.073, 2.091, 815, 
0.031, 0.994, 816, 
0.045, 1.258, 817, 
0.053, 2.016, 818, 
0.044, 1.469, 819, 
0.050, 1.577, 820, 
0.045, 2.510, 821, 
0.071, 1.427, 822, 
0.056, 1.376, 823, 
