mean,std,episode,x
0.010, 0.388, 378, 
0.005, 0.368, 379, 
0.009, 0.452, 380, 
0.018, 0.343, 381, 
0.015, 0.404, 382, 
0.022, 0.404, 383, 
0.019, 0.424, 384, 
0.018, 0.602, 385, 
0.034, 0.481, 386, 
0.022, 0.341, 387, 
0.015, 0.738, 388, 
0.017, 0.358, 389, 
0.013, 0.523, 390, 
0.017, 0.540, 391, 
0.018, 0.611, 392, 
0.019, 0.411, 393, 
0.037, 0.480, 394, 
0.020, 0.441, 395, 
0.026, 0.457, 396, 
0.008, 0.328, 397, 
0.009, 0.500, 398, 
0.007, 0.552, 399, 
0.005, 0.368, 400, 
0.014, 0.320, 401, 
0.009, 0.243, 402, 
0.013, 0.477, 403, 
0.012, 0.338, 404, 
0.015, 0.646, 405, 
0.013, 0.315, 406, 
0.011, 0.391, 407, 
0.010, 0.549, 408, 
0.019, 0.381, 409, 
0.006, 0.251, 410, 
0.013, 0.320, 411, 
0.004, 0.303, 412, 
0.008, 0.222, 413, 
0.007, 0.410, 414, 
0.015, 0.334, 415, 
0.009, 0.554, 416, 
0.003, 0.398, 417, 
0.008, 0.277, 418, 
-0.002, 0.852, 419, 
0.004, 0.374, 420, 
0.009, 0.243, 421, 
0.002, 0.398, 422, 
0.012, 0.400, 423, 
0.012, 0.335, 424, 
0.014, 0.315, 425, 
0.019, 0.457, 426, 
0.027, 0.541, 427, 
0.027, 0.457, 428, 
0.005, 0.368, 429, 
0.008, 0.290, 430, 
0.003, 0.317, 431, 
0.012, 0.366, 432, 
0.008, 0.233, 433, 
0.019, 0.411, 434, 
0.017, 0.360, 435, 
0.012, 0.364, 436, 
0.011, 0.498, 437, 
0.011, 0.512, 438, 
0.016, 0.498, 439, 
0.017, 0.531, 440, 
0.018, 0.527, 441, 
0.010, 0.512, 442, 
0.010, 0.314, 443, 
0.015, 0.372, 444, 
0.008, 0.222, 445, 
0.006, 0.505, 446, 
0.009, 0.226, 447, 
0.007, 0.293, 448, 
0.004, 0.368, 449, 
0.019, 0.631, 450, 
0.013, 0.320, 451, 
0.011, 0.323, 452, 
0.007, 0.477, 453, 
0.015, 0.447, 454, 
0.010, 0.416, 455, 
0.012, 0.358, 456, 
0.035, 0.481, 457, 
0.009, 0.226, 458, 
0.012, 0.384, 459, 
0.010, 0.396, 460, 
0.015, 0.416, 461, 
0.010, 0.290, 462, 
0.019, 0.462, 463, 
0.012, 0.391, 464, 
0.012, 0.384, 465, 
0.008, 0.222, 466, 
0.015, 0.404, 467, 
0.008, 0.256, 468, 
0.014, 0.429, 469, 
0.008, 0.244, 470, 
0.009, 0.582, 471, 
0.016, 0.524, 472, 
0.016, 0.524, 473, 
0.008, 0.256, 474, 
0.014, 0.640, 475, 
0.012, 0.340, 476, 
0.016, 0.451, 477, 
0.008, 0.233, 478, 
0.013, 0.287, 479, 
0.006, 0.319, 480, 
0.004, 0.512, 481, 
0.003, 0.317, 482, 
0.010, 0.336, 483, 
0.031, 0.767, 484, 
0.010, 0.396, 485, 
0.014, 0.447, 486, 
0.009, 0.226, 487, 
0.017, 0.394, 488, 
0.012, 0.305, 489, 
0.013, 0.402, 490, 
0.010, 0.455, 491, 
-0.002, 0.851, 492, 
0.014, 0.510, 493, 
0.013, 0.366, 494, 
0.017, 0.454, 495, 
0.018, 0.677, 496, 
0.017, 0.425, 497, 
0.011, 0.390, 498, 
0.009, 0.261, 499, 
0.008, 0.328, 500, 
0.010, 0.396, 501, 
0.014, 0.747, 502, 
0.007, 0.501, 503, 
0.023, 0.577, 504, 
0.012, 0.506, 505, 
0.017, 0.364, 506, 
0.021, 0.352, 507, 
0.004, 0.512, 508, 
0.020, 0.477, 509, 
0.012, 0.467, 510, 
0.011, 0.368, 511, 
0.014, 0.391, 512, 
0.015, 0.475, 513, 
0.006, 0.314, 514, 
0.015, 0.334, 515, 
0.008, 0.328, 516, 
0.010, 0.274, 517, 
0.015, 0.414, 518, 
0.013, 0.266, 519, 
0.011, 0.698, 520, 
0.005, 0.251, 521, 
0.010, 0.454, 522, 
0.009, 0.316, 523, 
0.030, 0.767, 524, 
0.010, 0.270, 525, 
0.010, 0.454, 526, 
0.010, 0.314, 527, 
0.012, 0.358, 528, 
0.013, 0.453, 529, 
0.019, 0.411, 530, 
0.006, 0.293, 531, 
0.015, 0.384, 532, 
0.010, 0.512, 533, 
0.008, 0.256, 534, 
0.009, 0.335, 535, 
0.017, 0.437, 536, 
0.015, 0.346, 537, 
0.008, 0.494, 538, 
0.011, 0.275, 539, 
0.004, 0.896, 540, 
0.015, 0.446, 541, 
